pair_id,entry_ts,reference,candidate,ref_exit_ts,cand_exit_ts,ref_pnl_usd,cand_pnl_usd,d_pnl_usd,ref_return_pct,cand_return_pct,d_return_pct,ref_bars_held,cand_bars_held,d_bars_held,exit_timing,ref_exit_reason,cand_exit_reason,ref_failure_mode,cand_failure_mode,ref_is_winner,cand_is_winner
x0e5_stretch18,2022-02-15T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-02-17T16:00:00Z,2022-02-17T16:00:00Z,-3071.93,-3302.45,-230.52,-1.9269,-1.9269,0.0,16,16,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2022-03-01T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-03-04T04:00:00Z,2022-03-04T04:00:00Z,-8599.88,-9245.22,-645.34,-5.5002,-5.5002,0.0,15,15,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2022-03-17T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-03-31T20:00:00Z,2022-03-31T20:00:00Z,16500.25,17738.45,1238.2,11.1673,11.1673,0.0,85,85,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2022-07-19T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-07-23T12:00:00Z,2022-07-23T12:00:00Z,1534.44,1655.49,121.05,0.9855,0.9855,0.0,26,26,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2022-07-24T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-07-26T00:00:00Z,2022-07-26T00:00:00Z,-8713.27,-9400.61,-687.34,-5.5414,-5.5414,0.0,12,12,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2022-08-03T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-08-09T16:00:00Z,2022-08-09T16:00:00Z,-2466.95,-2586.71,-119.76,-1.6822,-1.6822,0.0,36,36,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2022-08-10T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-08-17T12:00:00Z,2022-08-17T12:00:00Z,3154.27,3307.4,153.13,2.1877,2.1877,0.0,42,42,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2022-08-17T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-08-19T08:00:00Z,2022-08-19T08:00:00Z,-10038.57,-10525.9,-487.33,-6.8134,-6.8134,0.0,10,10,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2022-09-11T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-09-13T16:00:00Z,2022-09-13T16:00:00Z,-5812.26,-6094.42,-282.16,-4.2334,-4.2334,0.0,12,12,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0e5_stretch18,2022-09-13T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-09-15T16:00:00Z,2022-09-15T16:00:00Z,-4187.1,-4390.36,-203.26,-3.1845,-3.1845,0.0,11,11,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,other_loss,other_loss,False,False
x0e5_stretch18,2022-10-26T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-10-28T08:00:00Z,2022-10-28T08:00:00Z,-1631.77,-1713.73,-81.96,-1.3367,-1.3367,0.0,13,13,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2022-10-29T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-11-02T20:00:00Z,2022-11-02T20:00:00Z,-2586.21,-2716.12,-129.91,-2.1473,-2.1473,0.0,29,29,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2022-11-03T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-11-07T08:00:00Z,2022-11-07T08:00:00Z,1285.6,1350.17,64.57,1.0908,1.0908,0.0,25,25,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2022-12-07T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-12-07T08:00:00Z,2022-12-07T08:00:00Z,-2418.15,-2539.62,-121.47,-2.0296,-2.0296,0.0,1,1,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,false_breakout,false_breakout,False,False
x0e5_stretch18,2022-12-09T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2022-12-15T16:00:00Z,2022-12-15T16:00:00Z,880.63,924.87,44.24,0.7545,0.7545,0.0,38,38,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2023-01-09T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-01-30T20:00:00Z,2023-01-30T20:00:00Z,38062.37,39974.27,1911.9,32.3648,32.3648,0.0,131,131,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2023-02-06T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-02-09T20:00:00Z,2023-02-09T20:00:00Z,-6415.67,-6839.49,-423.82,-4.1835,-4.1835,0.0,20,20,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2023-02-16T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-02-17T00:00:00Z,2023-02-17T00:00:00Z,-7909.0,-8431.47,-522.47,-5.3825,-5.3825,0.0,5,5,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2023-02-18T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-02-22T16:00:00Z,2023-02-22T16:00:00Z,-5498.12,-5861.32,-363.2,-3.9546,-3.9546,0.0,28,28,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2023-03-14T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-03-15T20:00:00Z,2023-03-15T20:00:00Z,-7550.56,-8415.25,-864.69,-6.3575,-6.3575,0.0,7,7,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0e5_stretch18,2023-03-16T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-03-22T20:00:00Z,2023-03-22T20:00:00Z,10304.47,11484.54,1180.07,9.2653,9.2653,0.0,41,41,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2023-04-30T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-05-01T16:00:00Z,2023-05-01T16:00:00Z,-5299.84,-5980.98,-681.14,-4.2243,-4.2243,0.0,8,8,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2023-05-04T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-05-08T00:00:00Z,2023-05-08T00:00:00Z,-3339.11,-3768.26,-429.15,-2.7788,-2.7788,0.0,23,23,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2023-05-30T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-05-31T12:00:00Z,2023-05-31T12:00:00Z,-3261.52,-3680.69,-419.17,-2.7918,-2.7918,0.0,9,9,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2023-06-20T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-06-28T20:00:00Z,2023-06-28T20:00:00Z,12837.8,14487.73,1649.93,11.3047,11.3047,0.0,50,50,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2023-07-15T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-07-20T00:00:00Z,2023-07-20T00:00:00Z,-2250.82,-2567.9,-317.08,-1.8209,-1.8209,0.0,30,30,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,false_breakout,false_breakout,False,False
x0e5_stretch18,2023-09-17T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-09-21T16:00:00Z,2023-09-21T16:00:00Z,-526.5,-600.67,-74.17,-0.4338,-0.4338,0.0,25,25,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2023-09-24T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-09-26T00:00:00Z,2023-09-26T00:00:00Z,-1258.94,-1436.29,-177.35,-1.0419,-1.0419,0.0,7,7,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,other_loss,other_loss,False,False
x0e5_stretch18,2023-09-29T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-10-03T00:00:00Z,2023-10-03T00:00:00Z,1771.44,2020.99,249.55,1.4815,1.4815,0.0,23,23,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2023-10-12T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-10-13T04:00:00Z,2023-10-13T04:00:00Z,-1020.11,-1162.08,-141.97,-0.8461,-0.8461,0.0,7,7,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,other_loss,other_loss,False,False
x0e5_stretch18,2023-10-16T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-11-14T20:00:00Z,2023-11-14T20:00:00Z,30045.87,34227.67,4181.8,25.1346,25.1346,0.0,175,175,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2023-11-27T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-12-11T04:00:00Z,2023-12-11T04:00:00Z,20388.42,24128.31,3739.89,14.1594,14.1594,0.0,80,80,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2023-12-12T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-12-18T00:00:00Z,2023-12-18T00:00:00Z,-339.2,-401.42,-62.22,-0.2064,-0.2064,0.0,36,36,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2023-12-18T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2023-12-26T16:00:00Z,2023-12-26T16:00:00Z,3633.88,4300.45,666.57,2.2152,2.2152,0.0,48,48,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2023-12-26T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-01-03T12:00:00Z,2024-01-03T12:00:00Z,5478.38,6483.29,1004.91,3.2673,3.2673,0.0,46,46,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-01-06T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-01-12T16:00:00Z,2024-01-12T16:00:00Z,373.12,441.56,68.44,0.2155,0.2155,0.0,40,40,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-01-30T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-03-05T20:00:00Z,2024-03-05T20:00:00Z,70016.0,82859.18,12843.18,40.3488,40.3488,0.0,212,212,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-03-17T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-03-19T12:00:00Z,2024-03-19T12:00:00Z,-15782.87,-17421.01,-1638.14,-6.2561,-6.2561,0.0,12,12,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2024-03-21T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-03-23T12:00:00Z,2024-03-23T12:00:00Z,-8328.14,-9192.54,-864.4,-3.5214,-3.5214,0.0,14,14,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,slow_trend_reversal,slow_trend_reversal,False,False
x0e5_stretch18,2024-03-25T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-04-01T16:00:00Z,2024-04-01T16:00:00Z,1852.52,2044.8,192.28,0.8119,0.8119,0.0,45,45,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-04-02T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-04-04T08:00:00Z,2024-04-04T08:00:00Z,2934.57,3411.78,477.21,1.3438,1.3438,0.0,10,10,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,winner,winner,True,True
x0e5_stretch18,2024-04-05T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-04-05T12:00:00Z,2024-04-05T12:00:00Z,-5601.34,-6512.21,-910.87,-2.5309,-2.5309,0.0,2,2,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,false_breakout,false_breakout,False,False
x0e5_stretch18,2024-04-05T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-04-09T20:00:00Z,2024-04-09T20:00:00Z,1474.22,1713.96,239.74,0.6834,0.6834,0.0,25,25,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-05-16T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-05-23T16:00:00Z,2024-05-23T16:00:00Z,5233.68,6084.77,851.09,2.4097,2.4097,0.0,44,44,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-06-08T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-06-11T08:00:00Z,2024-06-11T08:00:00Z,-6760.89,-8117.5,-1356.61,-3.0602,-3.0602,0.0,20,20,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2024-06-11T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-06-12T20:00:00Z,2024-06-12T20:00:00Z,-670.15,-804.62,-134.47,-0.3129,-0.3129,0.0,6,6,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0e5_stretch18,2024-07-16T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-07-25T00:00:00Z,2024-07-25T00:00:00Z,981.91,1178.94,197.03,0.4599,0.4599,0.0,53,53,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-08-23T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-08-27T16:00:00Z,2024-08-27T16:00:00Z,-453.77,-526.71,-72.94,-0.214,-0.214,0.0,24,24,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2024-09-15T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-09-16T16:00:00Z,2024-09-16T16:00:00Z,-9616.89,-11162.67,-1545.78,-4.5453,-4.5453,0.0,6,6,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,other_loss,other_loss,False,False
x0e5_stretch18,2024-09-16T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-09-30T12:00:00Z,2024-09-30T12:00:00Z,19369.51,22482.9,3113.39,9.5906,9.5906,0.0,82,82,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-09-30T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-10-01T20:00:00Z,2024-10-01T20:00:00Z,-7111.97,-8255.13,-1143.16,-3.2132,-3.2132,0.0,6,6,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2024-10-13T08:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-10-23T08:00:00Z,2024-10-23T08:00:00Z,11976.06,13988.04,2011.98,5.8485,5.8485,0.0,60,60,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-11-02T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-11-15T00:00:00Z,2024-11-15T00:00:00Z,55331.2,65754.79,10423.59,25.0037,25.0037,0.0,73,73,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-11-15T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-11-25T20:00:00Z,2024-11-25T20:00:00Z,18748.51,22280.46,3531.95,6.7776,6.7776,0.0,64,64,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-12-06T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-12-10T16:00:00Z,2024-12-10T16:00:00Z,-8020.82,-9649.21,-1628.39,-2.6128,-2.6128,0.0,27,27,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2024-12-10T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-12-19T00:00:00Z,2024-12-19T00:00:00Z,12000.62,14436.98,2436.36,4.0141,4.0141,0.0,49,49,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2024-12-20T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2024-12-22T12:00:00Z,2024-12-22T12:00:00Z,-2695.65,-3242.93,-547.28,-0.8669,-0.8669,0.0,15,15,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,slow_trend_reversal,slow_trend_reversal,False,False
x0e5_stretch18,2025-01-06T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-01-07T16:00:00Z,2025-01-07T16:00:00Z,-4898.84,-5893.41,-994.57,-1.5891,-1.5891,0.0,9,9,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2025-01-16T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-01-20T00:00:00Z,2025-01-20T00:00:00Z,4111.31,4945.99,834.68,1.3552,1.3552,0.0,23,23,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2025-01-20T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-01-21T00:00:00Z,2025-01-21T00:00:00Z,-428.41,-515.38,-86.97,-0.1393,-0.1393,0.0,5,5,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2025-01-21T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-01-27T00:00:00Z,2025-01-27T00:00:00Z,-2469.35,-2970.68,-501.33,-0.8042,-0.8042,0.0,35,35,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,trail_stop_noise,trail_stop_noise,False,False
x0e5_stretch18,2025-01-28T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-02-01T20:00:00Z,2025-02-01T20:00:00Z,-3752.04,-4513.78,-761.74,-1.2319,-1.2319,0.0,24,24,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,late_exit_giveback,late_exit_giveback,False,False
x0e5_stretch18,2025-04-14T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-05-05T00:00:00Z,2025-05-05T00:00:00Z,30022.25,36406.44,6384.19,10.4616,10.4616,0.0,121,121,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2025-06-09T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-06-12T12:00:00Z,2025-06-12T12:00:00Z,2009.64,2244.53,234.89,0.5994,0.5994,0.0,21,21,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2025-06-17T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-06-18T08:00:00Z,2025-06-18T08:00:00Z,-9845.88,-10996.69,-1150.81,-2.9192,-2.9192,0.0,7,7,0,same_exit,x0_trend_exit,x0e5_chop_stretch18_trend_exit,other_loss,other_loss,False,False
x0e5_stretch18,2025-08-09T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-08-12T12:00:00Z,2025-08-12T12:00:00Z,2925.0,3265.37,340.37,0.8885,0.8885,0.0,17,17,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2025-09-11T04:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-09-21T16:00:00Z,2025-09-21T16:00:00Z,1581.96,1751.62,169.66,0.4855,0.4855,0.0,63,63,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2025-10-01T16:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-10-07T16:00:00Z,2025-10-07T16:00:00Z,10636.85,11777.64,1140.79,3.2486,3.2486,0.0,36,36,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2025-10-27T20:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2025-10-29T20:00:00Z,2025-10-29T20:00:00Z,-13759.92,-15809.28,-2049.36,-4.2234,-4.2234,0.0,12,12,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,false_breakout,false_breakout,False,False
x0e5_stretch18,2026-01-09T00:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2026-01-19T00:00:00Z,2026-01-19T00:00:00Z,7259.24,8409.69,1150.45,2.3117,2.3117,0.0,60,60,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,winner,winner,True,True
x0e5_stretch18,2026-01-19T12:00:00Z,X0_E5EXIT,X0E5_CHOP_STRETCH18,2026-01-20T20:00:00Z,2026-01-20T20:00:00Z,-13492.64,-15630.97,-2138.33,-4.1996,-4.1996,0.0,8,8,0,same_exit,x0_trail_stop,x0e5_chop_stretch18_trail_stop,other_loss,other_loss,False,False
